id,text,polarization
hin_8c54e1e285b2871d3bd37db2db53e83a,"अभ्यर्थियों के विरोध के बीच MPPSC को High Court से झटका, Marks और Cutoff के साथ Result जारी करने के निर्देश @URL",0
hin_7104399cc5e1d1f516cadadc75ccc6e4,"#ZeeNews DNA: अमेरिका ने पाक को दिया बड़ा झटका,भारत की बड़ी जीत। USA Banned TRF। Pak #dnawithrahulsinha DNA: अमेरिका ने पाक को दिया बड़ा झटका,भारत की बड़ी जीत। USA Banned TRF। Pak #dnawithrahulsinha About Channel: ज़ी न्यूज़ देश का सबसे भरोसेमंद हिंदी न्यूज़ चैनल है। जो 24 घंटे लगातार भारत और दुनिया…",1
hin_b5610a726f16c2dd8e8f6118646ed59c,"Amazon Prime Video यूजर्स दें ध्यान, कंपनी देने वाली है बड़ा झटका – India TV Hindi Image Source : FILE अमेजन प्राइम वीडियो Amazon भी Netflix की तरह अपने Prime Video यूजर्स को बड़ा झटका देने वाला है। OTT प्लेटफॉर्म नए साल में डिवाइस की लिमिट को कम करने वाला है। अमेजन प्राइम यूजर्स को कंपनी बिना…",0
hin_ffd2739d46b9c61dd671c66414fe3d9a,"ट्रंप सरकार को कोर्ट ने दिया बड़ा झटका, हार्वर्ड में विदेशी छात्रों के एडमिशन न करने के फैसले पर लगी रोक Setback For Donald Trump: अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप को करारा झटका लगा है. हार्वर्ड यूनिवर्सिटी में विदेशी छात्रों के एडमिशन बैन करने वाले ट्रंप प्रशासन के आदेश पर अमेरिका की अदालत ने रोक…",1
hin_15d868b46d20bcb24c7968ed8e457f2a,"#News #Breaking #India #Latest मनरेगा: केंद्र का हिमाचल को बड़ा झटका, मनरेगा के काम हुए पूरी तरह ठप; लोगों की आजीविका पर पड़ रहा असर",1
hin_2070ee261c7f36e912c58d1cfcc2039f,#ZeeNews DNA: ‘खलीफा’ का ट्रंप को झटका!ईरान पहुंचे चीन के खतरनाक फाइटर जेट DNA: 'खलीफा' का ट्रंप को झटका!ईरान पहुंचे चीन के खतरनाक फाइटर जेट आज DNA में 9 बजे हमने आपको दिखाया था...किस तरह ट्रंप ने पूरी दुनिया में खलबली मचा रखी है...अब हम आपके सामने वो खबर लेकर आए हैं...जो अमेरिका में व्हाइट हाउस…,1
hin_885b3e3f95859fe8faea5e6dc52ef875,"SBI और IDFC First Bank ने दिया ग्राहकों को झटका, क्रेडिट कार्ड के नियमों में बड़ा बदलाव, 1 अप्रैल से लागू होंगे ये नियम Last Updated:March 04, 2025, 20:46 ISTएसबीआई (SBI) और आईडीएफसी फर्स्ट बैंक (IDFC First Bank) ने अपने क्रेडिट कार्ड यूजर्स को झटका दिया है. नए नियम के मुताबिक, दोनों बैंकों की ओर…",0
hin_6272d79a6319261687b30d9b24da8737,"#ZeeBiharJharkhand Tejashwi Yadav ने दिया CM Nitish को झटका, कौशल यादव RJD में शामिल Tejashwi Yadav ने दिया CM Nitish को झटका, कौशल यादव RJD में शामिल नवादा में जेडीयू के पूर्व विधायक कौशल और उनकी पत्नी पूर्णिमा यादव ने बुधवार को तेजस्वी यादव की मौजदूगी में राजद का दाम थाम लिया…",1
hin_154a4e67457d476949937c56a58d1931,"भारत ने दिया तुर्की को बड़ा झटका, रद्द की सेलेबी हवाई अड्डे की सेवाओं के लिए सुरक्षा मंजूरी India-Turkey Tension: आतंकवाद के गढ़ के तौर पर मशहूर पाकिस्तान को तुर्की की ओर से खुला समर्थन मिला है. इस बीच भारत ने तुर्की को बड़ा झटका देते हुए तुर्की हवाई अड्डे की ग्राउंड हैंडलिंग कंपनी सेलेबी की…",1
hin_3fcc264e946f84b2f0e16915d6420518,"“AAP के लिए झटका, भाजपा के खिलाफ लड़ाई जारी रखेगी”: दिल्ली के नुकसान पर अतिसी नई दिल्ली: निवर्तमान दिल्ली के मुख्यमंत्री अतिसी ने आज कहा कि नुकसान आम आदमी पार्टी (AAP) विधानसभा चुनावों में एक ""झटका"" था, लेकिन इसके खिलाफ ""युद्ध"" जारी रखने की कसम खाई थी भारतीय जनता पार्टी (भाजपा), जिसने लगभग तीन…",1
hin_560691c51743adc52c82fdb8dbb36246,"#ZeeNews DNA: अमेरिका का पाक को बड़ा झटका, लीजेंड्स के फैसले से दहल जाएगा शहबाज? #dnawithrahulsinha zee DNA: अमेरिका का पाक को बड़ा झटका, लीजेंड्स के फैसले से दहल जाएगा शहबाज? #dnawithrahulsinha zee अब से ठीक 24 घंटे बाद..यानी रविवार की रात 9 बजे इंग्लैंड में बर्मिंघम के एजबेस्टन मैदान पर वर्ल्ड…",1
hin_c4ebf9660cbe59f55b9ce108d0b2c668,"मोबाइल यूजर्स को लगने वाला है बड़ा झटका, ये कंपनी बंद करने जा रही है वैलिडिटी ऑफर – India TV Hindi Image Source : फाइल फोटो करोड़ों मोबाइल यूजर्स को कंपनी देने वाली है बड़ा झटका। करोड़ों मोबाइल यूजर्स के लिए काम की खबर है। रिलायंस जियो, एयरटेल और वीआई ने जुलाई 2024 में अपने रिचार्ज प्लान्स की…",0
hin_7d33981aee4dc519db28646bddb904af,"Google को बड़ा झटका, कंपनी पर मोनोपोली करने का आरोप, कोर्ट से नहीं मिली राहत – India TV Hindi Image Source : FILE गूगल को नहीं मिली राहत Google को एक बार फिर से बड़ा झटका लगा है। टेक कंपनी पर मोनोपोली का इस्तेमाल करके ऐड-टेक मार्केट में दबदबा कायम करने का आरोप लगा है। अमेरिका के वाशिंगटन कोर्ट के…",0
hin_4ad5bad92a33ef7450ece2471659d275,"भगोड़े Lalit Modi को बड़ा झटका, Vanuatu के PM ने पासपोर्ट रद्द करने का दिया आदेश #lalitmodi #modi #vanuatu #pm #passport #cancel @URL",1
hin_cdb63c603a468366e4719d8afb56899f,#ZeeNews India Biggest Action On Donald Trump LIVE: तीन देशों के साथ ‘टूट’ पड़ा भारत? ट्रंप को तगड़ा झटका! India Biggest Action On Donald Trump LIVE: तीन देशों के साथ 'टूट' पड़ा भारत? ट्रंप को तगड़ा झटका! India Biggest Action On Donald Trump LIVE: तीन देशों के साथ 'टूट' पड़ा भारत? ट्रंप के टैरिफ…,1
hin_26be0a1d3395fcd33eef55f0131db23e,"चंबा में आप को झटका, सोनू ठाकुर ने जिला अध्यक्ष पद से दिया इस्तीफा; जानें क्या बताया कारण 🌐 Like ‼️ Share ‼️ Follow ‼️ #News #HindiNews #TodayNews #LatestNews #GoogleNews",1
hin_5b592b13f1c0c1ec8a508f5a681ea571,"IPS इल्मा अफरोज मामले में सुक्खू सरकार को लगा बड़ा झटका, हिमाचल हाई कोर्ट ने दिया यह फैसला Himachal News: हिमाचल प्रदेश में सुक्खू सरकार को बड़ा झटका लगा है. हाईकोर्ट ने महिला आईपीएस अधिकारी इल्मा अफरोज (IPS Ilma Afroj) को लेकर अहम आदेश दिए हैं. कोर्ट ने उनकी बद्दी में तैनाती को लेकर यथास्थिति…",1
hin_478dd0241a61310b80e6b5ab2c9d09fc,"ट्रंप का 50% टैरिफ: भारतीय बासमती निर्यात पर छाया संकट, पंजाब के किसानों को लगा बड़ा झटका 🌐 Like ‼️ Share ‼️ Follow ‼️ #News #BasmatiRiceTariff #IndianFarmers",0
hin_425bb86db73f81614c495928f8f493c7,"मुंबई इंडियंस को लगा बड़ा झटका, बाहर हुआ ये मैच विनर खिलाड़ी; रिप्लेसमेंट का किया ऐलान Image Source : PTI विग्नेश पुथुर मुंबई इंडियंस की टीम को आईपीएल 2025 के सीजन में एक बड़ा झटका 24 साल के बाएं हाथ के रिस्ट स्पिनर विग्नेश पुथुर के रूप में लगा है, जो चोटिल होने की वजह से इस सीजन के बाकी बचे मैचों…",0
hin_ab06b8c1176d072fc11e9a2cbbfa3c04,"हॉर्मुज बंद: ईरान की संसद ने इजराइल युद्ध के बीच लिया बड़ा फैसला, पूरी दुनिया को लगने वाला है बड़ा झटका #News #hormuz #conflict",1
hin_9123afe55cae01feffc6f72d611f6f41,"Amazon ने दिया बड़ा झटका, Prime यूजर्स को पैसे देने के बाद भी नहीं मिलेगी ये सुविधा Image Source : फाइल फोटो अमेजन प्राइम वीडियो ने करोड़ों ग्राहकों को दिया बड़ा झटका। अगर आप ओटीटी स्ट्रीमिंग के लिए Amazon Prime Video का इस्तेमाल करते हैं तो आपके लिए काम की खबर है। जल्द ही आपका ओटीटी स्ट्रीमिंग का…",0
hin_5e014155bc0a9c389bad9ea3a17c27a4,"कांग्रेस को बड़ा झटका, हाथ छोड़कर CM नीतीश के पास चले गए पूर्व मंत्री अशोक राम Hindi News Hindi Samchar Hindi Blog Latest Hindi News Bihar Congress: बिहार में विधानसभा चुनाव से पहले दल-बदल की सियासत ने रफ्तार पकड़ ली है. कांग्रेस पार्टी को उस समय गहरा झटका लगने जा रहा है जब उसके वरिष्ठ नेता, छह…",1
hin_91636e01aee5510e6c157dba761948b4,"अमित शाह के कश्मीर पहुंचते ही हुर्रियत को झटका, 3 संगठनों ने छोड़ा साथ केंद्रीय गृह मंत्री अमित शाह के कश्मीर घाटी के तीन दिवसीय दौरे के दौरान अलगाववादी संगठन हुरियत को तगड़ा झटका लगा है. दरअसल शाह के कश्",1
hin_8c8471d908d50b43e470d349928e7999,"एलन मस्क:स्पेसएक्स को बड़ा झटका, लॉन्च के बाद स्टारशिप रॉकेट आसमान में फटकर बिखरा एलन मस्क की अंतरिक्ष कंपनी स्पेसएक्स को एक बड़ा झटका लगा है। कंपनी का सबसे शक्तिशाली रॉकेट स्टारशिप, जो एक महत्त्वाकांक्षी मिशन का हिस्सा था, लॉन्च के कुछ ही मिनटों बाद आसमान में फटकर बिखर गया। यह घटना स्पेसएक्स के…",0
hin_3bc2c508b48addcfbb2abf264efe98dd,"चीन को सऊदी अरब ने दिया बड़ा झटका, J-35 फाइटर जेट खरीदने से मुकरा; जानें पूरा मामला World News: चीन की मध्य पूर्व रणनीति को करारा झटका लगा है, क्योंकि सऊदी अरब ने उसके J-35 स्टील्थ फाइटर जेट खरीदने से साफ इनकार कर दिया है। यह फैसला चीन के लिए दोहरे झटके की तरह है पहला, उसकी हथियार इंडस्ट्री को…",1
hin_c2e7b422f045dfeb93aefad020d812e8,"मोनाको के लिए बड़ा झटका: ब्रील एंबोलो मैच से बाहर, ले हाव्रे के खिलाफ टीम पर असर फ़्रेंच लीग 1 (Ligue 1) में मोनाको को ले हाव्रे के खिलाफ होने वाले महत्वपूर्ण मैच से पहले बड़ा झटका लगा है। टीम के स्टार खिलाड़ी ब्रील एंबोलो चोट के कारण इस मैच में शामिल नहीं होंगे। इसके अलावा, बलोगुन और सालिसु भी…",1
hin_849b36c062375d73b5a63be1d11f8e92,#ZeeNews DNA: F-35 Fighter Jet पर ट्रंप को ये देश देगा तगड़ा झटका। Switzerland US F-35 fighter Jet Deal Spain DNA: F-35 Fighter Jet पर ट्रंप को ये देश देगा तगड़ा झटका। Switzerland US F-35 fighter Jet Deal Spain जिस तरह अपने टैरिफ प्लान से..ट्रंप पूरी दुनिया में खलबली मचा रहे हैं...वही कर्म लौटकर…,1
hin_12453425ecbc9b541d9070b98ef9dcbe,घरों की बिक्री में 28% की भारी गिरावट: आसमान छूती कीमतों और वैश्विक तनाव ने रियल एस्टेट को पहुंचाया झटका #News #BreakingNews #LatestNews #CurrentNews #HindiNews,0
hin_4dcd51f933ea19ac577311cb36ec4992,"TikTok को झटका, वेनेजुएला ने ठोका एक करोड़ डॉलर का जुर्माना, जानिए वजह नई दिल्ली. पॉपुलर सोशल मीडिया प्लेटफॉर्म टिकटॉक (TikTok) को बड़ा झटका लगा है. भारत समेत दुनिया के कई देश इस प्लेटफॉम को बैन कर चुके हैं. अब दक्षिण अमेरिकी देश वेनेजुएला ने भी टिकटॉक के खिलाफ सख्त एक्शन लिया है. दरअसल, वेनेजुएला…",1
hin_3b6949bb679e7be41aa2716043f01838,"#ZeeNews DNA: भारत पर टैरिफ बीच अमेरिका को बहुत बड़ा झटका, चौंकी दुनिया! US F-35 Fighter Jet Crash #dna DNA: भारत पर टैरिफ बीच अमेरिका को बहुत बड़ा झटका, चौंकी दुनिया! US F-35 Fighter Jet Crash #dna अब हम एक बार फिर...आपके सामने अमेरिका के राष्ट्रपति डॉनल्ड ट्रंप की भारत के प्रति नफरत का विश्लेषण…",1
hin_0f52f73119fcdef05f0c6354ad8eb85d,"नए साल पर बड़ा झटका! Jio के बाद अब इस कंपनी के यूजर्स की जेब पर बढ़ेगा बोझ, रिचार्ज हुआ महंगा नए साल के मौके पर टेलीकॉम कंपनियों ने अपने ग्राहकों को बड़ा झटका दिया है. पहले जियो ने अपने एक प्लान में मिलने वाली वैलिडिटी को कम किया था. अब वोडाफोन आइडिया (Vi) ने भी अपने सबसे सस्ते प्लान को महंगा कर…",1
hin_0644db9cad9ce1fcdf3a29494f4498b2,"यूपी के कद्दावर नेता कुलदीप सेंगर को दिल्ली हाई कोर्ट ने दिया बड़ा झटका, 20 जनवरी तक सेरेंडर करने का दिया था समय Delhi News: दिल्ली हाईकोर्ट से यूपी के कद्दावर नेता कुलदीप सिंह सेंगर को तगड़ा झटका लगा है। अदालत ने सोमवार को उन्नाव दुष्कर्म मामलों में मेडिकल आधार पर कुलदीप सिंह सेंगर को दी गई…",1
hin_527b385dfb0649619135bdb5e7f77940,"#ZeeNews Ola, Uber कैब से सफर करने वालों को लगा बड़ा झटका! Ola, Uber कैब से सफर करने वालों को लगा बड़ा झटका! #cabservice #ola #uber पीक आवर्स में ओला-उबर सहित अन्य कैब एग्रीगेटर की टैक्सी से सफर करते हैं तो आगे ज्यादा पैसे चुकाने के लिए तैयार हो जाइए। सरकार ने कैब एग्रीगेटर्स को पीक आवर्स के दौरान…",1
hin_bb8913798a88a1659d80003f4cac1c08,"गूगल पे और फोनपे के यूजर्स को लगने वाला है बड़ा झटका, 1 अप्रैल NPCI लागू कर रहा नए नियम; जानें डिटेल Google Pay and PhonePe: अगर आप भी Online Transactions करते हैं तो यह खबर आपके लिए बहुत खास है। Google Pay (GPay) या PhonePe का इस्तेमाल करने वाले यूजर्स को झटका लग सकता है। दरअसल, 1 अप्रैल 2025 से…",1
hin_ff9593dde3dddb90df629a9346722d34,"अजमेर शरीफ दरगाह विवाद: केंद्र सरकार के हलफनामे से हिंदू पक्ष को झटका, अगली सुनवाई 31 मई को #News #RightNews #AjmerSharifDargah #HinduSena #AllFollowers",1
hin_aa0be82ef9fe697d6f3457737a210868,#ZeeNews India Big Action Against Trump LIVE : भारत का ट्रंप को बड़ा झटका! थरूर ओवैसी ने हिला डाला अमेरिका! India Big Action Against Trump LIVE : भारत का ट्रंप को बड़ा झटका! थरूर ओवैसी ने हिला डाला अमेरिका! ट्रंप के 50 फीसदी आयात शुल्क का भारत पर क्या असर पड़ेगा? देश के कौन से क्षेत्र इस फैसले से…,1
hin_8e20ab84c4fdbc9812bbe1910e02b985,#ZeeNews DNA: जेलेंस्की से मुलाकात से पहले भारत-चीन ने ट्रंप को दिया बड़ा झटका। India China Meeting। Zee News DNA: जेलेंस्की से मुलाकात से पहले भारत-चीन ने ट्रंप को दिया बड़ा झटका। India China Meeting। Zee News अमेरिका के पावर सेंटर में बैठकर जब डॉनल्ड ट्रंप सबसे बड़ी पंचायत कर रहे होंगे। जब वो…,1
hin_0305913ea27ef4f68aa63fdcd312c1d6,"#ZeeNews PM Modi China Visit Update : ट्रंप को झटका, चीन जाएंगे पीएम मोदी, एक्शन में रूस-भारत!|Trump Tariffs PM Modi China Visit Update : ट्रंप को झटका, चीन जाएंगे पीएम मोदी, एक्शन में रूस-भारत!|Trump Tariffs प की टैरिफ धमकी के बीच पीएम मोदी चीन का दौरा करने वाले हैं.. पीएम मोदी के इस दौरे को लेकर…",1
hin_4027833572122e5f0b7bfb4f375f82be,"फ़ुलहम से चेल्सी को झटका, प्रीमियर लीग खिताब की उम्मीदों को झटका | फुटबॉल समाचार फुलहम ने अंतिम 10 मिनट में दो बार गोल करके स्टैमफोर्ड ब्रिज में प्रीमियर लीग में 2-1 की शानदार जीत के साथ सभी प्रतियोगिताओं में चेल्सी के 12 मैचों के अजेय क्रम को समाप्त कर दिया। स्थानापन्न हैरी विल्सन और रॉड्रिगो…",0
hin_843528bf457d24368b68845babea231c,"UAE ने भी दिया पाकिस्तान को झटका, PSL के बचे हुए मैचों को करवाने के लिए PCB को करनी होगी माथापच्ची छवि स्रोत: एक्स दुबई स पाकिस्तान क्रिकेट बोर्ड (पीसीबी) की पीएसएल सीजन 10 के बचे हुए मैचों को संयुक्त अरब अमीरात में करवाने की उम्मीदों को बड़ा झटका लग सकता है। दरअसल भारत और पाकिस्तान के बीच सीमा पर…",1
hin_10ddbc111340ea12275e001de626f53f,#ZeeNews DNA: भारत पर दबाव..USA को झटका..डोवल बढ़ाने वाले हैं ट्रंप की टेंशन! F-35| Tarrif War | Doval DNA: भारत पर दबाव..USA को झटका..डोवल बढ़ाने वाले हैं ट्रंप की टेंशन! F-35| Tarrif War | Doval #dna #trump #f35 भारत पर दबाव बढ़ाने के पीछे ट्रंप का एक ही मकसद है..भारत को F-35 बेचना..6 महीने में…,1
hin_515ec39f1276e6abecc4d2cab65e2899,"UAE ने भी दिया पाकिस्तान को झटका, PSL के बचे हुए मैचों को करवाने के लिए PCB को करनी होगी माथापच्ची Image Source : X दुबई स्टेडियम पाकिस्तान क्रिकेट बोर्ड (पीसीबी) की पीएसएल सीजन 10 के बचे हुए मैचों को संयुक्त अरब अमीरात में करवाने की उम्मीदों को बड़ा झटका लग सकता है। दरअसल भारत और पाकिस्तान के बीच…",1
hin_3f835c0fb3aa62bab68fe81b40119552,"CSK को लगा बड़ा झटका, बीच सीजन में ये खिलाड़ी हुआ चोटिल, रिप्लेसमेंट का भी हुआ ऐलान Image Source : PTI Chennai Super Kings आईपीएल 2025 के बीच में चेन्नई सुपर किंग्स की टीम को बड़ा झटका लगा है। इस सीजन उनका प्रदर्शन काफी खराब रहा है। वह 11 मैचों में 9 हार के साथ पॉइंट्स टेबल में आखिरी पायदान पर हैं।…",1
hin_1b91a220fe22374ee7a9a807a91755a9,"यूक्रेन को NATO का झटका: सैन्य मदद और शांति सेना की योजना से यूरोपीय देशों का यू-टर्न, क्या है वजह? #News #BreakingNews #LatestNews #CurrentNews #HindiNews",1
hin_56d3e1cce59c6e8fe08338d5e6002e2f,"Axis बैंक ने दिया ग्राहकों को झटका, क्रेडिट कार्ड के नियमों में बड़ा बदलाव, आज से ये नियम लागू नई दिल्ली. अगर आप भी एक्सिस बैंक क्रेडिट कार्ड (Axis Bank Credit Card) के यूजर्स हैं तो आपके लिए एक जरूरी खबर है. दरअसल, एक्सिस बैंक ने अपने क्रेडिट कार्ड यूजर्स को बड़ा झटका दिया है. एक्सिस बैंक की तरफ…",1
hin_2abca9a5fd389e96fc9043a155892cb2,"चीन को तगड़ा झटका, भारत में बनेंगे iPhones के सभी मॉडल, Apple ने की बड़ी तैयारी Image Source : FILE आईफोन Apple आने वाले दिनों में भारत में iPhone के सभी मॉडल मैन्युफैक्चर करने की तैयारी में है। भारत में बने आईफोन को अमेरिका समेत दुनिया के कई देशों में एक्सपोर्ट किया जाएगा। इससे चीन को तगड़ा झटका…",1
hin_8d8395902c23b858df6b74f8c7e28bdb,"बलूचिस्तान में विद्रोहियों का तांडव: ग्वादर हमले में 5 की मौत, चीन-पाकिस्तान कॉरिडोर को निशाना बनाकर दिया करारा झटका #News #BreakingNews #LatestNews #CurrentNews #HindiNews",1
hin_55334aba9fb1994eb6fbdbea6d369fb1,"राष्ट्रपति बनने के बाद ट्रंप ने दिया पाकिस्तान को पहला झटका, आर्थिक मदद पर लगाई रोक; पढ़ें अमेरिका के फैसले का क्या होगा असर @URL",1
hin_4119d8eeb2b69b03cd4206ed87d6e48e,"Apple को लगा बड़ा झटका, छीन गया ताज, यह कंपनी मार ले गई बाजी अमेरिकी टेक कंपनी Apple को बड़ा झटका लगा है. उसके पास से चीन की सबसे ज्यादा बिक्री वाली कंपनी का ताज छीन गया है. Apple चीन में पहले से सीधा तीसरे स्थान पर पहुंची है. अब Vivo और Huawei बिक्री के मामले में चीन में अमेरिकी कंपनी से आगे निकल…",1
hin_48798fe6e877bf1c0ede59110889ee2e,"कंटेंट क्रिएटर्स को लग सकता है बड़ा झटका, YouTube की नई गाइडलाइन, इन वीडियोज पर लगेगा बैन पढ़ें : @URL #YouTube #YouTubeGuideline #YouTubeVideo #ClickBait #StateMirrorHindi",1
hin_a3d5fac536cac16e95a34803e0b06bea,"भारत-अफगानिस्तान के बीच बढ़ रही दोस्ती, पाकिस्तान को झटका देने वाली खबर Pahalgam Terror Attack: भारत और पाकिस्तान के बीच तनाव की स्थिति है. पहलगाम हमले के बाद दोनों ही देश कई बड़े फैसले ले चुके हैं. इस बीच भारत और अफगानिस्तान के बीच दोस्ती बढ़ती हुई नजर आ रही है. पाकिस्तान को झटका देने वाली खबर हो…",1
hin_db17cf45b4c4e362e041dd20eb77fffd,"Delhi Government: दिल्ली में बीजेपी सरकार ने उठाया बड़ा कदम; AAP को लगा झटका, 177 नियुक्तियां रद्द Delhi Government: दिल्ली में आप पार्टी को बड़ा झटका लगा है. बीजेपी की सरकार ने 177 नियुक्तियों को रद्द कर दी है. राजनीतिक लाभ के लिए नियुक्तियों को करने का आरोप लगा यह कदम उठाया है. दिल्ली सरकार की…",1
hin_e3986f160bd68724a24e82b9bbe73983,"SA20 2025 में फाफ डु प्लेसिस के शॉट से डेवोन कॉनवे को लगी चोट, IPL 2025 से पहले CSK के लिए बड़ा झटका! #SA20 #SA20League #devonconway #fafduplesis",0
hin_a33402938bece671b726ad5f5a3f0b3b,"RCB को बड़ा झटका, ये स्टार खिलाड़ी चोट के कारण आज नहीं खेलेगा? कहीं वो विराट कोहली तो नहीं RCB vs PBKS Final: आज आईपीएल 2025 का फाइनल मुकाबला है और इस खिताबी भिड़ंत से पहले ही लगता है जैसे आरसीबी को एक बड़ा झटका लगा है. आरसीबी के एक धाकड़ खिलाड़ी चोटिल हैं और उनके इस बड़े मुकाबले में खेलने पर…",1
hin_e67144ded8380ef7780d0251fbc4159c,"प्लेऑफ से बाहर होने के बाद इस टीम को लगा एक और झटका, चोटिल हो गया स्टार खिलाड़ी Image Source : PTI नितीश राणा चेन्नई सुपर किंग्स के खिलाफ बल्लेबाजी करते हुए Rajasthan Royals: राजस्थान रॉयल्स की टीम प्लेऑफ की रेस से पहले ही बाहर हो चुकी है। अब बीच सीजन में उनको एक और झटका लगा है, जब उसके स्टार…",0
hin_7e1ad4a473d288de505711b8d50ad71f,"Airtel के करोड़ों यूजर्स को झटका, रिचार्ज प्लान फिर से हो सकते हैं महंगे – India TV Hindi Image Source : FILE एयरटेल Airtel के यूजर्स को एक बार फिर से बड़ा झटका लग सकता है। कंपनी फिर से मोबाइल प्लान महंगा कर सकती है। कंपनी के सीईओ गोपाल विट्ठल ने इस बात के संकेत दिए हैं। साथ ही, पिछले साल जुलाई…",1
hin_c98b36a1a21f03644a81008d1752fc68,"आम आदमी को झटका, घरेलू रसोई गैस और उज्ज्वला योजना सिलेंडर की कीमत बढ़ी,पेट्रोल-डीजल भी हुआ महंगा #petrol #diesel #lpgcylinder #UjjwalaYojana #PriceHike #ExciseDuty #GasCylinder #EveningNews #inflation #middleclass #AamAdmi",1
hin_882b9c231dc1d432e696cbcc067f0910,"कुछ लोगों को क्यों लगता है इलेक्ट्रिक शॉक, क्या विटामिन बी12 की कमी है इसकी वजह? किसी से हाथ मिलाते वक्त तो कभी कोई सामान छूते ही क्या आपको भी बिजली का झटका महसूस होता है? कई बार यह झटका इतना तगड़ा होता है कि लोग इसे किसी बीमारी का लक्षण समझ लेते हैं. हालांकि, कई रिसर्च में यह बात भी सामने आई है…",0
hin_35589c628759ff5c9b0810e06fef59fd,पूछा जो उन से चाँद निकलता है किस तरह ज़ुल्फ़ों को रुख़ पे डाल के झटका दिया कि यूँ आरज़ू लखनवी ↓ #ज़ुल्फ़ #रुख़ #radiodil #shayarioftheday #shayari #sheroshayari #sher #aajkishayari #vichitra #shayarilover,0
hin_6769ea740977556f89efd057de9540b2,"#News #America ""अमेरिका के इस रूख से लग सकता है ब्रिटेन और ऑस्ट्रेलिया को झटका"" vikalptimes.com/britain-and-au… #Australia #Britain #Submarine #HindiNews #LatestNews #LatestUpdates #SawaiMadhopurApp #VikalpTimes - @URL",0
hin_3aa9ee68179fb4ef4a78c2c2f7d832a1,"China’s Power Play Leaves America Reeling: What Happens Now? चीन ने दिया अमेरिका को बड़ा झटका, अब क्या होगा? #ChinaVsAmerica #GlobalPowerShift #SuperpowerPolitics #TradeWar #ChinaKiChaal #AmericaInTrouble @URL",1
hin_7ccac108e6ceb83689e2fea8c5cbb980,मालदीव ने इजरायल को दिया करारा झटका: फिलिस्तीन के समर्थन में पासपोर्ट पर बैन! #AllFollowers #News #HindiNews #IndiaNews #RightNews देश-दुनिया की सभी बड़ी खबरों के लिए RightNewsIndia.Com को फॉलो करें।,0
hin_fb3f1d344c5bdfd301e4363d96e7fef4,📢 *लाडकी बहिण योजनेत मोठा बदल!* 😲💥 ५ लाख महिलांना बसणार झटका! 😱 जाणून घ्या नवीन नियम आणि त्याचा तुमच्यावर होणारा परिणाम. 👇 🔗 वाचा संपूर्ण माहिती येथे: 👉 @URL 📢 महत्वाची माहिती शेअर करा! 📲,0
hin_fdb37cd05c360194c91bd0ea3ff0357a,"US: अदालत से ट्रंप को झटका, जज ने कहा- वि... @URL Result Details",0
hin_d1a73b907f19b897dc918765312a6a67,"बिहार चुनाव 2025: तेजस्वी यादव CM की रेस में सबसे आगे, नीतीश को झटका, प्रशांत किशोर की धमाकेदार एंट्री! #News #HindiNews #IndiaNews #RightNews #AllFollowers ताजा न्यूज अपडेट्स के लिए Right News India को फॉलो करें।",1
hin_e9f748349eee6c0780705bc70affcb26,"जन्मदिन पर बधाई की जगह नोटिस: BJP नेता रमेश धवाला को पार्टी का झटका, पुराने कार्यकर्ताओं की अनदेखी का उठाया मुद्दा #News #HindiNews #IndiaNews #RightNewsIndia देश-दुनिया की सभी बड़ी खबरों के लिए RightNewsIndia.Com को फॉलो करें।",1
hin_ee27fc799d1b264cc00010c10dcc404e,मायावती के भतीजे आकाश आनंद को बड़ा झटका: बसपा में वापसी के बाद हटी Y श्रेणी की सुरक्षा! #AllFollowers #News #HindiNews #IndiaNews #RightNews देश-दुनिया की सभी बड़ी खबरों के लिए RightNewsIndia.Com को फॉलो करें।,1
hin_30d258d92a50f18ea435ef82dd2f8002,"बीएमसी ने पहले दिन दिया बिल्डरों को झटका, भायखला, बोरीवली पूर्व में 78 निर्माण कार्यों पर लगाई रोक एक दिन में वायु प्रदूषण में आया बदलाव insightnewsstories.com?p=12110/BMC-... #BigShock #MumbaiDevlopers #AirPollution #BmcStop78workSite #Mumbai",1
hin_e605bced978c0b47e6b0d172f1bd60ed,#ZeeBusiness Vice Presidential Election Preparations Gain Momentum | 1 PM NEWS Vice Presidential Election Preparations Gain Momentum | 1 PM NEWS 1 PM NEWS -तेज हुईं उपराष्ट्रपति चुनाव की तैयारियां -हवाई सफर करने वालों को झटका.. - इंडिया गठबंधन की 7 अगस्त को बैठक #ElectionPreparations…,1
hin_f1bf54a7d9d8159e3fdf4df5dd307ef2,"Punjab: नार्को-हवाला नेटवर्क को बड़ा झटका, अमृतसर ग्रामीण पुलिस ने प्रमुख सहयोगी गुरपाल सिंह को गिरफ्तार किया अमृतसर ग्रामीण पुलिस ने एक बड़ी सफलता हासिल करते हुए एक प्रमुख हवाला सहयोगी गुरपाल सिंह को गिरफ्तार किया है। Source link",1
