id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
amh_0fab054af9ff250755c6cfd9ba1f6606,@USER look የሚገርም ነገር ተመለከትኩ ያ ሁሉ ተሳዳቢ በ ኦሮሞ ስም የተከፈተ fake account ሁሉ ጠሚው post ስር መሳደብ አቆመ ::ዋይይ መቀለ ነትወርኪ የታባክ አለ አይተ ወዲ ሸርሙጣ,1,1,1,0,0,0
amh_20cc01ec81968b5e60668de363b3b323,@USER አንተው ገደል ግባ። ትግራይም ትኖራለች ኢትዮጲያም ትቀጥላለች። አሸባሪው ህወሃትን ግብአተ መሬቱ ይፈፀማል።,1,0,0,1,0,0
amh_12ef71724c15fec38224c98055c85564,@USER ባንዳ የባንዳ ዘር! አንተ ገደል ግባ.,1,1,0,1,0,1
amh_90d07fcf51cc0d0a39bdb71e37c9e8a2,በአራቱም አቅጣጫ መንገድ ዘግተህባት ልትመታት ያልካትን ድመት ወደ ነብርነት ልትለውጥ እንደምትችል አትዘንጋ! እንደእኔ እንደእኔ በተገኘው አገጣሚ መደራደር እንደ አማራጭ መጠቀም ይበጃል::,0,0,0,0,0,0
amh_6d77b6129a7f5b8ce175813defe6dfb4,@USER የኢትዮጵያ ባንዲራ መሀሉ ላይ ኮከብ አለው።ይሄ የአማራ ባንዲራ ነው።በዛ ላይ ውይይቱን እስከመጨረሻው አንብበው።ኢትዮጵያ ገደል ትግባ የሚለው አገላለፅ ተገቢ አለመሆኑን ተቀብያለሁ፣አርማለሁም ብያለሁ,1,0,0,1,0,1
amh_b89c6f8558d62ed8efb6f6b3b7b738b2,መቀሌ አካባቢ በቦምብ ተመታ #አዲስ_ዜና #AddisZena #Ethiopia,0,0,0,0,0,0
amh_20afc82bb3e871fda5f5db001a8c9a6f,@USER @USER @USER ትክክል የትግራይ ህዝብ እየጨፈጨፈ ስላም ማስከበር አለ እንዴ?#አቶ አቢይ አህመድ ኣሌ?@USER,1,1,0,0,0,0
amh_4c9620e73c44d1a86d52d86e319fadf2,@USER ግልጽነት የጎደለው ቅኔ የሚመስል ነገር ፓስት ማረግ ለምን እንደምትፈልጊ ባላውቅም በአሁኑ ግዜ ደብቂኝ ደብቁኝ የሚል ባንዳውና አልጠግብ ባዩ እንሰሳው ወያኔ ብቻ ነው,0,1,1,1,0,0
amh_745054ef07ca845373d712d52548259a,@USER @USER ውንድም ግሩም እሚሞተው ህወሓት ወይም ብልፅግና አይደለም። ሟቹ ድሃው ኢትዮጵያዊ ነው በተለይ አማራው እና ትግራዋይ . @USER #Ethiopia,0,0,0,0,0,0
amh_94bdd49442b05c6934659d35932f63cb,@USER @USER ዛሬ ወያኔን ነው የትግራይ ሕዝብን አይደለም እያላችሁ ንፁሀን ሲያልቁ ከበሮ ትደልቃላችሁ። the same logic ha?,0,1,0,0,0,0
amh_df48b368ea4bd8ac13a43f01d7ce6985,@USER @USER ውሸት አልተናገርኩም ሰይጣን ያለበት አለ የእነሱ ልጄች በምቾት በየአውሮፓ ይማራሉ የድሃ ልጅ ግን እሳት ይማገዳል ለምን አሁንም ሞት ለወያኔ።,1,1,0,1,0,0
amh_557be9db6025ce9f9ef712496cdb1c52,የሶማሌ ክልል ተፎካካሪ ፓርቲዎች የሀገር መከላከያ ኃይል በከሃዲው ህወሃት ላይ እየወሰደ ያለውን እርምጃ እንደሚደግፉ ገለፁ፡፡ via @@USER,0,1,0,1,0,0
amh_6a73261b64b455fef53794934eecac2f,?? ጎንደር የጀግኖች ሀገር: ?? የአምባቸው መኮንን ምድር: ትብብሩ ይቀጥል ይህን ክፉ ጊዜ እስክንሻገር::,0,0,0,0,0,0
amh_b323c796b323b34432ce0e8c9b5db5f3,የመቀሌ ኔትወርክ ዝም ካለ ወዲህ ጀግናው አማራ ነፍጠኛው አማራ ድል ለኦሮሞ ቶኩማ ኦሮሞ ምናምን የሚሉ የማህበራዊ ሚድያዎች እረጭ ብለዋል:: ዲጂታል ወያኔ ቁጭ ብሎ ሲያባላን ከርሟል,0,1,0,1,0,0
amh_71650e6feeb6adf402709156fa9e9d89,@USER @USER @USER እየተደበደቡ ያሉት ባንዳዎች እና የእናት ጡት ነካሾች ናቸው እነሱ ለምን ተነኩ የሚል ካለ እራሱም ባንዳ ነው ።,1,1,0,1,0,0
amh_4dac6f6fa367671a4c5469f95a35db18,@USER አይዞህ አቢቹ ህዝብህ እውነቱን ያውቃል ድልም የኢትዮጵያዊያን መከላከያ ሰራዊት ነው ሞት ለከፋፋዩ ትህነግ እግዚአብሔር የትግራይን ህዝብ አስቦ ድሉን ያፍጥነው አንተ ምራን የኔ ልዑል??,1,1,0,1,0,0
amh_3829d8a789e6cfe401d279fb045dd895,@USER @USER @USER ፈሱን የፈሳውን ወያኔ ንገሪው እንደዛ ብለሽ!! በቅድሚያ ተው እየተባለ እምቢ ብሎ ሲያቅራራ ለነበረ ስርአት ከዚህም በላይ ይገባዋል,1,0,0,1,0,0
amh_5c65788a3fdf79d77df3833ee74780c2,@USER እነዚህን አዉሬዎች አጥፋቸው !!,0,0,1,0,0,0
amh_562681d6a38ea3f8090b7bf5b17e9c15,@USER የተጀመረውን ወንጀለኞችን የማጥፋት ሥራ በአስቸኮይ አጠናቆ ፊታችንን ወደ ብልፅግና መመለስ ይኖርብናል ይህንንም እውን ለማድረግ ፈጣሪ ይርዳህ :: ድል ለመከላኪያ ሠራዊትችን !!!!,1,1,0,1,0,0
amh_534891318424611259b5d1589b94728a,@USER በጣም የአማራ ንፁሃን ሞት እኔንም በበኩሌ አሳዝኖኛል ግን ግን አማራ ብቻ አይደለም መሞት የሌለበት ለሁሉም ኢትዮጵያዊ መቆም አለብን,0,0,0,0,0,0
amh_0bf570bb2ab7b85961978c03d1cda787,@USER Really ?! ለግማሽ ክፍለዘመን የአማራን ህዝ አሳዳችሁና ለአሳዳጅ ሰጥታችሁ ዘሩን ለማጥፋት ኖራችሁ ዛሬ ፀብ የለንም???! ሀፍረተ ቢሶች,1,1,0,0,1,1
amh_5b0296d0a146b611a4e8bffb4a7c4f10,@USER በአማራና በትግራይ ህዝብ ደም ለማቃባት 3 አመት ሙሉ የለፋህበት አሁን ተሳክቶልሃል። ደስ ይበልህ።,0,1,0,0,0,0
amh_d9c92302cd5d2cd37f831cf38742435c,@USER በጣም ነው የሚያመው ከሀዲዎች,1,1,0,1,0,0
amh_23710c06df2c744524dfb9778a95419b,አማራም ነፍጠኛ ከሚለው መአረጉ ወጥቶ የተከበርከው፣ታላቁ ተባለ።መቼም ጉድ ነው,0,0,0,0,0,0
amh_8cd09eb4d861db6d0a9f2c87400faa07,@USER አጫሉ በሞተ ማግስት በመላው ኦሮሚያ የተደረገውን ጭፍጨፋ ለማውገዝ የኦሮሞ አባቶች በቴሌቪዥን ቀርበው እኛ ጡታችን ተቆርጦ ዝም ብለናል አሁንም ሰውን መግደል ስተት ነው ሲሉ ነው በኦሮሞ ተስፋ የቆረጥኩት,1,1,0,0,1,0
amh_319a1f49b1a1a2737301847b18fb250e,«ደሜን ትጠጣታለህ እንጅ፤ እጄን አትጨብጣትም» ከበባውን በጀግንነት ሰብሮ የወጣው ብ/ጄነራል ሙሉ ዓለም ለከበቡት የትህነግ ከሃድያን በማይክራፎን ያስተላለፈው መልእክት።,0,0,0,0,0,0
amh_62a96e71c61fdd1c56e5f46f17ce9781,ቸሩ መድሀኒትዓለም ሀገራችንን ከነፍሠ ገዳይ ጠብቃት ለነፍሥ አጥፊወችም ልብ ሥጣቸው አሜን አሜን,0,0,0,0,0,0
amh_65d4056fc495172aec466af4de745ce2,@USER ድሮም ካንገት በላይ ነበር ኢትዮጵያ ኢትዮጵያ የምትለው?? ሌባ! አንተና መሰሎችህ ገደል ግቡ,1,1,0,0,0,1
amh_5b070e24e39286e420b05e00f610a3b9,@USER እህቴ እንዳው በዚህ ሰዓት አብይ ከወያኔ ጋር በድርድር እንፍታው ቢሉ ማን ጨረቃ ላይ እንደሚወድቅ አስበሽዋል,1,0,0,0,1,0
amh_97d6bfdc1c6ff32a7bd23a7de85e9f45,@USER አንዱኑ ወያኔ በስንት እጁ ይሻላል ይሄ አስመሳይ ልዝብ እባብ ነው,0,0,1,0,0,0
amh_ea99f101d51b0e701a9a626ac5301ce9,@USER የህወሃት በቀል ኦነግ ከፈፀመው ሚከፋ ባይሆንም አማራ ሁለት ጠላት መሃል ሁኖ እንደአይሁንዳውያን እየተጨፈጨፈ ይኖራል,1,1,1,0,0,0
amh_cc035f8cf31f09924da978fe5b0e0e9f,አብቹ ጥሩ ሆነህ ትራስህን ደዝድዘህ ተኛ፣ወያኔዎች ምን እየሰሩ እንደሆነ እስካሁን አልገባህም።,1,1,0,1,0,0
amh_c0b108e36eabaf65c3c157b13f914982,መለስ በአንድ ወቅት በሽሬ የታጋዮች ኮንፈረንስ ላይ ስለወልቃት ጥያቄ ተነስቶ ብዙ ክርክር ከተደረገ በኋላ የሰጠው መልስ ነበር! አሁን እውነታውም ይህ ነው!,0,0,0,0,0,0
amh_83ebd37b3bc94e4171296dceb30bdff9,ኢትዮጵያ ፡ በዘር ማጥፋት ወንጀል አፋፍ ላይ ! - 147ኛ ልዩ የሰብዓዊ መብቶች ዘገባ @USER #Ethiopia #Genocide #Humanrights,0,0,0,0,0,0
amh_664e94f3f9141e0a6dfadbb7f4393560,አዝማሪ ብለው ሲሰድቡህ ነበር። እስቲ ኣቦ እናቅራራ። አማራ ነኝ። ያውም ደሜ ከወልቃይት እና ከራያ የተቀዳ!!,0,0,0,1,0,0
amh_637ca92ca755a1ed82caf034c7b52a31,@USER ባንዳ አማራ ከ ህወሀት የበለጠ ጠላት የለውም,1,1,0,1,0,0
amh_9ba3d6dc5685469a05cafda138366b50,@USER ድሮም እኮ ከተከዜ በሗላ የትግራይ ህዝብ እንጂ ትግራይ ተሻግሮ አያውቅም ለዛም ማሳያ ትግሬ መጮሀ ምስክር ነው :: አፍጥኑት እና እኛንም አሳርፍን !!,1,0,0,0,0,1
amh_2b88308b4c184df7801a6f63c8530bc3,@USER @USER ሰይጣን ጋር ሸሪክ ነን ??,0,0,1,0,0,0
amh_35dcd3e065943d363739a79f0b18ff16,@USER አንተም ጨካኝ ነበርክ ጨካኝ አዘዘብህ: እንደ ገና ዳቦ እሳት ነደደብህ : : አለ ገጣሚ,0,0,0,0,0,0
amh_ff195627ea4df4d3956814b3d326e704,ጀግናው #አማራ መሪ ብቻ ነው ያጣው::,0,0,0,0,0,0
amh_923757b36761d7d492fd4a1f32fd9a67,@USER ንጹሃንን፤ምንም ትጥቅ የለላቸውን ሰዎች የሚግድሉ ጨካኞች የሰላም ታጋይ ነን ሲሉ ሌላ ጭካኔ ነው! ማፈሪያ ሁሉ!,0,1,0,1,0,0
amh_322de67593491547a42c595c25631e3f,@USER ክብር እማ የተነካው 200 አማራዎች ታርደው ሲያድሩ ነው ይልቁንስ ምስኪኑን አማራ በብርሀኑ ጁላ ሰራዊት እንዳታስበሉት @USER ከነጭራሹ እንዳይሰባብረን,1,1,0,0,0,1
amh_a076bb3793d1d68dad3b3986b60511dc,@USER ደንቆር የአማራ ህዝብ ትህነግ ምን እንዳደረገው እረሳሽው! #አማራ አማራ ነው ጠላቱንና ወዳጁን ለይቶ ያውቃል።,1,1,1,1,0,0
amh_034dd5b90fe4ffca622a12779edd589b,@USER ኧሯ አንቺ ደፋር ከነፍጠኛ ከጠላታችሁ ጋር ጋር ምን በወጣችሁ የሰላም ጥሪ ቆፍጠን በሉንጂ,0,0,0,1,1,0
amh_4a0ffb1be0e8a5dc5ba7e82aa4e7a7f9,ነውረኛው @USER ለምን ስማችሁን ድምፀ ወያኔ አትሉትም? በዚህ ዘገባችሁ ልታፍሩበት ይገባል:: #Ethiopia,1,0,0,0,0,0
amh_ac16d3f2668df4bbc6eb13ede181b648,@USER ግድ ይለናል! ተለምኖ አልሰማ ያለን አሸባሪ ቡድን እንዲ ልክ ማስገባት የጠንካራ መንግስት መገለጫ ነው። ተናንቆ/ቃላት እየተወራወሩ መኖር አያስፈልግም መከባበር ይኖርብናል።,0,1,1,1,0,0
amh_66daaf16ac29e67b478d59aba2cf9aed,@USER ስገምት ትሕነግ የማዕከላዊ መንግሥቱን ስልጣን በያዙበት ወቅት እንደ ከበቡሽ ከቴሌ ሰርቨር ውጪ ራሱን ችሎ ከሳተላይት ጋር መገናኘት የሚያስችል መሳሪያ ትግራይ ውስጥ ተክለው ይሆናል።,0,0,0,0,0,0
amh_1a6238e3d6b39a9d89ec4e7dbece1988,ጀነራል ባጫ ደበሌ ያለጊዜዬ ጡረታ ያስወጣኝ የማፊያ ቡድን የሆነው ወያኔ ነው አሉ -,0,0,0,0,0,0
amh_c745a9cc3fa1f2b168d6eb948f3fc4be,@USER ህውሀት መጥፋት ያለበት የነፍሰበላ ስብስብ ነው ግን ከራስህ ጀምር ። ሽመልስም ኦነግም በግፍ ንፁሀንን እየገደሉ አይደለምን ? እነዚህንስ ለምን እሽሩሩ ትላለህ ።,0,1,1,1,0,1
amh_fbbd640e49958629054d6f8c63b6b675,@USER አዎ! ሃገራችን ለወንጀለኞች ቦታ የላትም! ክቡር ጠቅላይ ሚንስትራችን ሆይ! ሀገር ወዳድ ኢትዮጵያዊ ሁሉ ከጎነዎ ነው! ሁሌም ከጎነዎ ነን ከባንዳ ጋር ድርድር የለንም:: ፈጣሪ ከእርሰዎ ጋር ይሁን ።,0,0,0,0,0,0
amh_75319a3115c0f06174731ea746fd5896,@USER የትኛው ክብር? ድሮም ተላላኪ ነበራቹ ኣሁንም የኣብይ ስልጣን ለማስጠበቅ የኣማራ ሚሊሻ እያስገደላችሁ ነው።,1,0,0,0,0,0
amh_54caadfa8b71dd21a20c3e9380bc898b,በአማራ ክልል ካምፕ ተቀምጠው የነበሩት የአርበኞች ግንቦት ሠባት አባላት መከላከያ ሠራዊትን ተቀላቀሉ -,0,0,0,0,0,0
amh_50a1a1665efb6140ea66bca3f8e79142,@USER ነፍጠኛን የናቁ ሁሉ ወደ እግሩ ይወድቃሉ ይላል መፅሀፉ,1,1,0,1,0,0
amh_4c9bda90f4257f2783bd308eff36f0e0,@USER አሁን ገና መቦርተፍ ጀመርሽ ! በዚህ ሰዓት ማን ያምንሻል : የአማራ ህዝብ እንዳቺና የአንቺ አይነቱ ክፍ አይደለም !!,0,0,0,1,1,0
amh_f40b10397cc07bdc3e7f10e425398db3,@USER @USER @USER ጦርነት መፍትሄ አይሆንም አሺ ። አቢይ አማራና ፣ ትግራይን ለማስጨረስ ካልሆነ ለሀገራችን ምንም ለውጥ አያመጣም ሀገር በትኖ.,1,1,0,0,0,0
amh_5c06525b4013a0adce380c7419444888,@USER @USER የአማራ ትልቁ ጠላት ትግሬ ነው::,1,1,0,0,1,0
amh_10f89b0e12a01d2bddd7754d623cfee7,@USER እራሱን መከላከል የማይችል ተበትኖ የሚኖረውን አማራ ከአውሬዎች ጋር ሆናችሁ እንደአይሁድ ስታርዱት የነበረውን ያን ባይተዋር ህዝብ ዛሬ የተከበርክ አላችሁት?.ሞት ለዋያኔ!,1,1,1,0,0,0
amh_018a0154990960970e7f56de6e5c6969,@USER የተከበሩ የዘመናችን ምርጥ አምባገነን እና ባለተራው አብይ አህመድ ኢሌ የ እጅህን ታገኛለህ !!!!,0,1,0,1,0,1
amh_18ca2682f59661e68234760e30c4bd1c,አረ እፈሩ!! ክብር ምናምን ትላላቹ እንዴ? የአገር ድህንነት ለውጭ ጠላት አምባገነን አሳልፋችሁ ሰጥታችሁ። ድሮም ተላላኪ አሁንም ተላላኪ። ይሄ ቀጠና መሪ ያስፈልገዋል።,1,1,0,0,0,0
amh_bb9c9db353f10e7cd0a9920936d9e8cc,@USER አሁንም የእርስ በርስ ጦርነት እያደረጉ አይደለም ደም መጣጯን ትህነግን የመቅበር ስራ እሰራች ነው።,1,1,0,1,0,0
amh_3ee96f7e3a86edda22eb39efbe7eb2e1,በጣም ዘገየች ይች ተማፅኖ አንረሳውም ሰኒ ከአማራ ህዝብ የሱዳን ህዝብ ይሻለናል የምትለዋን እኛ ግን አሁንም እንላለን ከትግራይ ህዝብ የተሻለ የሚቀርበን ስለሌለ ህወሀትን ቀብረን አብሮነታችን ይቀጥላል,1,0,0,1,0,0
amh_e8de643cbbd9f77171a0c1915cd8bee0,ከህውሃት ነፃ ወጡ የተባሉ ቦታዎች በቀጣይ በአማራ እንዲቀጥሉ ምን የተሰራ ነገር አለ። ወይስ የአርሶአደር መስዋዕትነት ከንቱ ሆኖ ሊቀር ነው?,1,0,0,1,1,0
amh_52d000ce13751500d7cebab66463baa5,ኢትዮጲያ ዉስጥ እየሆን ያለው ነገር እጅግ በጣም ነው ሚያሳዝነው። አለመግባባቶችን በውይይት መፍታት እየተቻለ ጦርነትን አማራጭ ማድረግ ተገቢ አይደለም።,0,0,0,0,0,0
amh_27db51a75a2c495c6dd162cd80672445,@USER እና ጠላቴ ጨቋኟ አማራ ለምን ብሎ ህወሃት እረፍት ሲነሳን ነፍጠኛ እያላችሁ ስታላግጡ። ጦርነት የባህል ጨዋታ ነው ስትሉ። ተኩሶ መሳት ተተኩሶ መሞት ትግራዋይ አያውቅም ስትሉ።,1,1,0,1,0,0
amh_03ac23c6a22020f1514f9f87abbb06c6,@USER @USER ስያምርሽ ይቀራል፣ የናንተ ህሊና ይገርማል . ?? ሁሉም የትግራይ ህዝብ ህወሓት ነው። proud of being TPLF,1,0,0,0,0,0
amh_afe2f1e0c51a261c8249ce228e6ef212,አማራ አለ እንዴ? አንች ሽንታም።ገደል ግቢ,1,0,0,1,0,1
amh_c91702d6bbdab215213b4bbf8e23b18d,@USER ለማኛ አማራ ላይ እንዳልቀለዳቹበት አሁን ምን ያስጨውሻል ነፍጠኛ አሀዳዊ የ ሚል ስያሜ እየስጣቹት አነበር እንዴ,1,1,0,0,0,0
amh_aa506d4c38d93ca58b9a96fd751015d6,#ኢትዮጵያ ለዘላለም ትኑር !! ዝም ብላ ኦርቶ-አማራ ሰው ልጅ ግጦ እዬበላ ትኖራለች እንዴ??? እሱን ለዘላለም አስብ!!!!,1,1,1,1,0,1
amh_d811a12c53c6aefb227da85e56d37b60,ህወሃት የሚባል ከሀዲ ፣ የሀገርና የህዝብ ካንሰር እስከመጨረሻው መደምሰስ አለበት!! Nothing more nothing less!!!,1,1,1,1,0,1
amh_c568b84cc34abde14cd271586fea9a03,@USER አዎ አሁንም ቢሆን ከትግሬ ጋር ችግር የልብንም።ትነግን ከቀበርነው በዋላ እንነጋገራለን። ደግሞ ይሄ ዛሬ ነው እንዴ ትዝ የሚልሽ። ቀብረነዋል ገለነዋል ሲሉት መቃብር ፈንቅሎ የሚወጣ ህዝብ ነው አማራ,1,0,0,1,1,1
amh_9d9ce28c58dab7e983fae59c34b18191,@USER የኢትዮጵያ አምላክ ይፈርዳል ሳይውል ሳያድር: ይጥልላታል ጠላትዋን ባንዲራዋ ስር::,0,0,0,0,0,0
amh_faeed3a921b726acc174ed95536e5d3a,ጥበብ ከክፉ ሰዎች ያድነሃል ፤ ቃላቶቻቸው ከተጣመሙት ፡፡ ምሳሌ 2.12,0,0,0,0,0,0
amh_6ff79a8456207405e3f9e7d61c33ae22,@USER TPLF እያለ ሰላም የለም! በሌባ እየተመራችሁ የትግራይን ህዝብ ከለላ በማድረግ መቀጠል ይቻልም! እንደ አብዲ ኢሌ ገቢ ሲሆኑ ፥ የትግራይ ህዝብ በቅርቡ ነፃ ይወጣል!,1,0,0,0,0,1
amh_7f64dcc69b0f4b1fa78b2df1565ddce9,@USER አንድም ነግሮች እንዲወሳሰቡ ያደረጉት የህወሓት አክራሪ ካድሬዎች ናቸው። ይህቺ ሴት ለአማራ ያላት ጥላቻ ወደር የለሽ ነው። ከቁም ነገርም መቆጠር ያለባት አይመስለኝም።,1,1,0,0,0,0
amh_70640a77486d1901e7a7966d999a3c4a,የአማራ ልዩ ሃይል ጣልቃ ገብነት አልተመቸኝም።,0,0,0,0,0,0
amh_3318be425f7116a98ef74dded8677d4b,@USER አሁንም የትግራይ ህዝብና የአማራ ህዝብምንም የእርስ በእርስ ጦርነት አላካሄዱም! በትግራይ ስም የሚነግደውን ወንበዴ ሊገላቸው ሲመጣ ራሳቸውን ተከላከሉ እንጂ,1,0,0,1,0,0
amh_fdc47be442e04948282438c7ec321760,@USER እቺንም በዛው አስታውሻት ማንም ከትግራይ ህዝብ ችግር የለበትም ችግሩና መደምሰስ ምንፈልገው ህወሀት የተባለው የሌብች ጥርቅም ነው እናንተ ከሀዲዎች,1,1,0,0,0,0
amh_090b9ca900c9b5bce6d4ace702ab6bc5,የኢትዮጵያ ኦርቶዶክስ ቤተክርስቲያን ጦርነቱ በወንድማማቾች መካከል ነው ያለ አቅመ ሁኔታ ይቁም ማለታቸው ወያኔ ተብለዋል ። የማሰብ ችሎታቸው በጥላቻ የታወረ ሕዝብ ።,1,1,0,0,0,0
amh_d2a709a8921cb72be94334253e3a3191,@USER @USER ደርሳ ዛሬ አዛኝ ስትሆን እቺ ሌባ ህወሀትም ሆነ ከህውሀት ጋር ሚሰራ የኢትይዺይ ጠላት ነው,1,0,0,1,0,0
amh_20de3e93a9cbcc8353afa665ad5c84f7,ይሀው ኣሁን ምንም የማያውቅ የኣማራ ገበሬ ወደ ጦርነት እየማገደው ነው፡፡ ኣብይም እነዚ የቤት ስራ በሚገባ ካጠናቀቀ በኀላ በትግራይ ላይ ጦርነት ኣውጀዋል፡፡ ኣይሆንም የሚል ጠቅላይ ኢታማዧር የለማ፡፡ 6,1,1,0,0,0,0
amh_a951dd48978a9a2bdaa70e1f40afa837,@USER ሌላ በፍጹም መርሳት የሌለብን ነገር። ይሄ ሰራዊት ስንት የንጹሀን ጭፍጨፋ ወዳየንባቸው የተለያዩ ስፍራዎች ለፀጥታ ማስከበር ግዴታ ሚፈለግ እንደነበረ ነው።,0,1,0,0,0,0
amh_ebaf508c810cb0dd404b090c41b05e3d,@USER ህውሃት የአማራ ህዝብ ቋሚ ጠላት ናት። ህውሃት ከታሪክ መዝገብ ውስጥ ለአንድየና ለመጨረሻ ጊዜ መፋቅ አለባት። ድል ለሰራዊታችን:: ርስታችንን በቅርቡ በእጃችን እናስገባለን,1,0,0,1,0,1
amh_a67e141e60c254f77d522a0773ad8583,ህገ ወጥ መንግስት ህግን የማስከበር መሰረት የለውም! አብይ ጊዜውን የጨረሰ መንግስትን የሚመራ አምባገነን ነው!#Abiy_Must_Go,0,1,0,0,0,1
amh_b04eea18671209e4d0243561941fe15e,@USER ክብር ለእግዚአብሔር ይሁን ካንቺ አፍ ይህን መስማቴ አማራን ምንያክል ስታቋሽሽ እና ስታሳደቢ እንዳልነበር ዛሬ ማን ምን እንደሆነ ማወቅሽ በቂ ነው,0,0,0,0,0,0
amh_a38a718c5793adeaa30a0ad20ff59bc2,@USER ዛሬ ነዋ የአማራ ሕዝብ ክብር የገባሽ? ወራዳ ነሽ,1,0,1,0,0,0
amh_5524eb793da75a881632bc8f1e48b8a7,@USER አማራ #ኢትዮጵያዊ ነኝ ብሎ የሚገልጽ በኢቴዮጵያ የማይደራደር መሆኑን ማመንሽ በቂ ነው ማሚዬ,0,0,0,0,0,0
amh_e590569d4272e9c0a9afaa1311c6a8bc,@USER ከንቺ ከቡና ቤት ሸርሙጣ ሀሳብን አማራ ጆሮ የለውም ባንዳ ነበርሽ አሁንም ባንዳ ነሽ,0,1,1,1,0,0
amh_27acc97075b0be85bb182d0e5e65088d,@USER ህሌና ቢስ ገልቱዎች ናቸው ኮ የምርጫቸው ሰሞን አማራውን እንዴት ስትሳደብ እንደነበረ የረሳን መሰላት ? በልዩ ሀይላችን መያዟ ስለማይቀር ከወዲሁ መጠጊያ ልፈልግ ብላ ኮ ነው ዥሌ????,1,1,1,0,0,0
amh_8271628c9b97ff6665bb2d6b716256fe,@USER ክፉ ጊዜ የሰውን ትክክለኛ ማንነት ያሳያል የሚባለው ነገር በግልጽ ተመለከትነው,0,0,0,0,0,0
amh_2f5b1c25ad8c6275e68adfb568cbdcb6,@USER ዛሬ እንዴት የአማራ ህዝብ ወግን መሆኑ ታየሽ እባክሽ? በDw መክረሚያሽን ምን ነበር እያልሽ የአማራን ህዝብ ከኢትዮጵያውያን ነጥለሽ ስታዋርጅው የነበረው?,1,1,0,0,0,0
amh_67e0b45181425f790b37023dbbd44ccb,የኣማራ ህዝብ ጠላት የሆነው ወያኔን ለኣንዴና ለመጨረሻ ለመቅበር ኣማራው ኣስፈላጊውን ነገር ሁሉ እንድታደርግ ህልውናህን ሊያጠፋ ይታገል የኖረ ሀይል ነው ::,1,1,0,1,1,1
amh_664f011ef828cda4dc86611bd246ce3f,@USER ስለዚህ በትግራይ ያሉ ጦር መሳሪያዎች በአየር ሃይሉ እርምጃ ከተወሰደባቸው እና ሙሉ ለሙሉ መንግስት ማውደሙን ካሳወቀ አሁንም መሳርያ ከሌለው የትግራይ መንግስት ጋር ነው እየተዋጋ ያለው?,0,0,0,0,0,0
amh_44f0be83b4e74354aea834655c433eed,@USER @USER @USER የትግራይ ህዝብ ጠላት አማራ ነው እድሜ ለአብይ በአይኔ ነው ያየሁት,1,0,0,0,0,0
amh_0695eca2949b932d0f1e22b1f5f2e571,FACKNEWS ALERT!! የኦርቶ-አማራ ዘመቻ በትግራይ ህዝብ ና መንግስት ላይ የተከፈተ አንዱ አካል ነው???,1,0,0,0,0,0
amh_61cae5a6cc94485f5ad655057b0c1c04,ባንድዎች፣ ወንቤዴዎች፣ የእናት ጡት ነካሽ እያሉ የሚጨፍር ኦርቶ-አማራ በዚህ ደረጃ የዘቀጠ ነው። በጎረበት ህዝብ ና መንግስት ጦርነት የሚያውጅ ስብስብ ነው።,1,1,0,0,0,0
amh_7711c07c495f3dfe4a20e13761d5f4fc,@USER ኧረ አይልም! ይኼ የገባው ልጅ ነው፡፡ የተወሰኑ የወያኔ ድስት ላሽ ፓርቲዎች ሊሉ ይችላሉ፡፡ ቀጣይ ዘመቻችን ወደነሱ ስለሆነ ፈርተው ነው፡፡,1,1,0,1,0,0
amh_539bbe9cadf3099af8b3779db1f75311,@USER አዎ አሁን እንደ ሰማሁት ሁመራ ገብተዋል sur construction የተባለ የወያኔ ድርጅት የዛሬ 20 years የሰራውን ምሽግ አፍርሰው,0,0,0,0,0,0
amh_3e70e733ce6757879c72fd4135f4db7c,በሰሜን እዝ ስር በህወሃት እንደተኙ የተገደሉት ብሄር #አማራ የሆኑ የመከላከያ ወታደር ብዛት 6ሺ በላይ ይሆናል እየተባለ ነው። ሰሜን እዝ ተበትኗል።,1,1,0,0,0,0
amh_f5d5338224fb2e2f8fbbc6423b3d5602,@USER እስከ ዛሬ አማራን የጨፈጨፈው ህወሃት መቼም የአማራ ወዳጅ ሊሆን አይችልም,1,1,0,1,0,0
amh_9e7b115db5127545a86ec6d878af0169,ደም በደም ይመለሳል! . ነፍጠኛ አሁን በቂ ግዜ አለን የ27 ዓመቱን ሂሳብ የምናወራርድበት! #Amhara #Ethiopia #Tigray,1,1,0,0,0,0
amh_da780dae0701a1dea1430100d439029e,@USER አንተ ደደብ የቦምብ ኳስ ተሰጥቶሀል እንደለመድከው ተጫወት ዝተታም,1,1,1,1,0,0
amh_c3323a521ee68a4200a52a7203c79fd2,@USER ታሪክን እንደፈለጋችሁ አድርጎ መፃፍ አይቻልም!! አሁን ከትግራይ ህዝብ ጋር ጠብ የለንም ከእብሪተኛው ወያኔ ጋር እንጂ!!,1,0,0,1,1,0
amh_785a4c1911bfac711eb70eefc0f0f52d,@USER ወልቃይትና ጠገኔን ይመለስልሀል ብለው እኮ ነግረው እኮ ነው አማራ ገበሬውን ጥይት ማብረጃ ያደረጉት,1,1,0,0,0,0
