id,text,language,language_name,true_label,llm_label,confidence,reasoning,polarizing_features,us_vs_them,moral_language,hostile_tone,error
zh_57be81f55ddf7fbc507292ba7e53784a,东北话……也算是汉语吧……,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_acdffd7909f3a2fd0153a9ac99dd31fb,为了政治正确，还可以把他们的朋友换成黑人和同性恋。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a1b305b5dd104912be0c2f22772ebd3f,我都想知道ta们这些自称是女性的人到底是不是真的。当初捉女拳结果捉到的是男的，还有美国那里fbi都到maga和natifa里当卧底。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_483426535fd341ae8eded0b2b12ee6a6,还好吧。 高赞几个回答讲解的挺不错的。 黑人男主不是人物故事线的主角，neil才是。 所以黑人是一个无姓之人。。。。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_269097c383da46fca7d143f53e2acde3,可能越来越多的女生觉得作才能获得更多的爱，贤惠是没有好下场的~,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ab7faa913830f384be76573b16fdbe5d,做护理工作的时候，男病人希望是女护士护理，女病人同样是希望女护士护理。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_abd97703d0fea0dd364ad9a298c603d2,简直无法呼吸了，让我们高举反种族歧视的旗帜，抗议抵制对黄种人的种族歧视！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e939b8ca54bc0ae72d9dda0b29632d48,作为一个山东人，在山东只有3个大学，山东大学，中国海洋大学，中国石油大学，剩下的都是垃圾。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_38895e1b18c15b81bcc355b2cf927fd4,世界人数最多的是白种人，所以世界上没有黄种人,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5031680c465b2ecc9e592363205edac6,最假的就是台湾小哥，台湾人对大陆人什么看法大家心里没点数？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_baccca1de41bf806b3998f4cfac2c953,感觉没有受到过教育的黑人就像动物一样随时发情。。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_af7aa643ed2a74bf6e1110e8e142f1ea,？？？不要以偏概全啊 大部分国女都很正常 外网就爱带节奏,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_56b80516331ecf34f6e8408ff22d829d,不结婚就完事了，真想不懂都22年了解放那么久了。还有人非的要遵守什么祖宗留下来的传宗接代,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_31863d19ea55d6b8797b29eb241d5eef,......在下关姓，满族，祖籍北京，现在都不好意思跟别人说我家满族。真的好恶心啊 太恶心了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_79159bb29e7139cee8db686c05033083,大男子主义全中国哪都有，反正我家我爷爷我爸是妻管严。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5fa94509368770beb8fba4782bcb474f,真他妈恶心，我们河南开封这儿反而文明很多！也就是要要红包而已,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_57c3ce6936ce0862049aaa396c8e1e80,不孕不育的是人吗？丁克是人吗？独身主义者是人吗？丧偶后不再结婚的是人吗？伦理道德和自然规律本来就是相悖的，动物还搞群婚呢,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6358aa4964b0dce7ecd7bae5af58f530,上海人吵架吵到满脸唾沫也不会动手，他是在讽刺呢,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1998172d3b2f2f48d6530dda03057507,同样的组织污蔑中国制造新冠看来某些群体里还有50w啊，当然可能这个艾滋病传染源全体加一起可能不值50块就是了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9cb6bcd5eabe7297ce9756fca079f490,怕得病就不要随便，正经男人女人一生只和一个做爱怎么会得病⁉,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_892c7b39c5921b2d54bec0404ae38cd3,我在上海住了十多年，觉得上海人特别看不起打架的人,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3cce09615acd6e9ee0eaf7629e9c7ac2,现在你夸女的贤惠。 就像夸男的老实一个感觉。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ada04f18e0278a1e8a5dddc58237485d,我先生也是辽宁的哈哈（不过貌似东北经济确实不太行了……,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f110db669918996d138e36a6aa76b5dc,“遇到河南籍的坏人的概率也要大一点”按照这个理论，是不是遇到河南好人的几率也大些？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d5f56f548dcdc4d804521cb4da48108c,警察不管是不是，觉得这是家务事是吗? 那个男的，明明是杀人犯啊!!,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a3527a12c4f96669820d635f2f215a48,赞同，我对异性恋的看法也是理解＋不接受,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e785d6ced2763760fc332186415e0a45,我对日本人没好感，对帮日本人说话的人谈不上没好感吧，只能说声厌恶。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_69b0b8b1cfe0d7b180871b51a99a9966,肯定不是东北，你们见过东北人吵架？直接就动手了！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ab68f9fc30baf8b73670468dd6f361ed,中国不存在种族歧视，因为在中国的原住民中没有黑种人。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_97d914d7827a2eba96c4f1211094e36e,是有过什么亲身经历造成了你对河南有“强大的远远超过歧视的反面情绪”么？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1bea02f6f3e1d5bfd6f2fbea0f9d12ff,天津，多少那个年代的人被下岗害了？！杀人的政策。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_99be6ceaf82b8fb678c2a914a3c7040f,当然没有，我不仅嘲笑他们，还嘲笑那些不嘲笑他们的人,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2174b7ec5b756ace5bc61f603e0bb606,把湖北 湖南 河南放出来吧。这三个大概率也不会愿意和西部玩的���,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_27329d46140007c5691b21dd8a1ea693,搞种族歧视是不对的，不过先看一看非洲艾滋病流行率如何？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_313bb724b3d48558aaaeab616be6d872,我觉得很大可能就是一个执念，想要儿女双全吧，他是山西人，山西人这么想的还挺多。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f843cb8dba4f86067cce3862cc25d0fa,你要是在公共场所说，我是白人或者黄种人我自豪，讨厌那些黑鬼。要不了多久你会收到法院的船票！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5c3bc61bfc3ff72450a0bc6c5622cf3d,抱歉 中国抗战一共死了1800万人 对比苏联死了2700万日本人又不是傻子 乱杀人干嘛 日本人占领台湾那么久 台湾人还不是过的好好的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_991b2edde0d8a329921b221193bf43a2,黑g还要考驾照，供非送的钱太多了吧，太恐怖了，要有猩司机了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_92c581a4423aa22cd61adfb4c2ba877d,美国中部的贫困州虽然比国内青海宁夏发达，但其实真强不太多。。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c877b468c766e02472eb2e2d8ebf007c,结束时间不清楚，但是已经有人开始对极端、别有用心的女拳反击了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c19b191b4f1d30eb8b7027412427b6e0,巴基斯坦和印度人虽然长得黑但从血统上确实是白人，这是初中地理课本里就讲过的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b5ffec6d9fe0f770e173198670adf2ea,"我不喜欢黑人=歧视黑人,我讨厌黑人=歧视黑人,跪舔黑人=种族平等",zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1bc3071ed1a2e6579c4ed48b5d74392c,中国又不讲究种族问题。我们的祖宗又没有把黑人当成奴隶残杀几百年，我们不欠他们也不用那么在意中国的种族问题。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6bf886aedbd4704405a51586d73a49cb,John算是宗教类名字啦还可以，圣经里……经常出现~而且超级大众化……早期港台电影里出现的老外（尤其是黑人）十个有六个叫John，还有几个分别叫亚当汉斯和大卫,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_65a8115028104ae8661bcdd6185108d1,犹太人凯乐奇计划就是要中国引入其他种族，制造新的种族，灭绝中华民族、中华文化。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e2df2f830b4e6d7c0ffb4cd8fd53b941,这男的威胁女生想死，他怎么还不去啊，去谢罪。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e8ab769dc15c6fa8d4947e891f93206a,女人越老越贬值，越老越不能生，这是事实吧？有的女权要问了，我为什么非要生孩子，问得好,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_192ed9382d4baa493ec6c26259ad4250,把中华城市吧的所有重庆吧友全部说成是我的小号，这个也只有基佬才能达到的级别,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_19fe3020aa93735c41d8ea2ae752f8b9,不过我没想到相亲遇到的那么多都是劣质资源。你也没必要花那么多钱买那帮澜裤裆,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c06dc59eb0d2856f92da74c0bd34eebd,只能说亚裔体型小，警察觉得安全威胁小，容易制服。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_51dabceb8e86cc32bc60020aaed7e291,本人处女座，最爱金牛座和魔蝎座。 最讨厌双子座，其次水瓶座。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_699a932f674a0013417c6a38ed2233c6,现在男女真是不平等了，男人都快被逼成畜牲了，女人都是公主。。。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6b87904992cc52ce2896371c79576c8a,歧视山东人的同时也贬低了自己，首先最不济你嫁了山东人，请把舌头捋直了，山东,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1d180fbf9f62e8e8a84c37d35e85a106,你要知道江苏南京的重点中学的孩子年级第10也只能考个211 唉 高考地区差异坑死人,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_01c0a1daa2e3960bfefd90b212dfec78,侠影之谜里韦恩来到西藏的时候，旁白说道这是世界上最黑暗的敌方（是这个意思），涉嫌抹黑中国。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a9f48c323ce75f2148e7d05b77afb4e4,中日友谊靠运动会中韩友谊靠参拜日韩友谊靠中国威胁论,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_361ccb18876d85f4a688f0b75ca595c3,演员又无所谓啊……美帝电影里亚裔都不太分，比如新版的星际迷航里的苏鲁田光就是韩裔演员演的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_995897b2b13cc00efa1b022ec087a4e6,但想到祖上的辉煌，再看看陕甘回乱，宁夏穆斯林阿拉伯化，西北大片大片清真寺，真的觉得愧对祖先,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d5c3384c0e7a166f95527db6ffbfa977,奶奶家河北来的会扔掉，姥姥家山东的就喜欢筋头巴脑。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8cf1afcb7fea4bcb4ce36dbfafdaf1c7,哪些xx在乱喷，被别的男人强暴，已经是不幸，xx请管好嘴巴吧。留点口德。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2a4038d60c471e27e215a3105047307d,日本从西方学来的最大特性就是伪善，再加一条就是文化的入侵,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_427d7f2196bb3bec5de496008b9023bb,不是，凭什么拿着浙江的教育去占其他地区的资源啊……这嘴脸也太恶心了吧,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fc01c2c89031a4407bd0fb1267866e2b,楼主好人[捂脸][捂脸][捂脸]真希望我们华人能战胜印度人或者起码平分秋色在海外码农届占领一席之地。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_015c3f03540e0c44c1794e7c5029f46b,说这些的肯定有问题，江浙沪我去过，没碰到这些人,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_98e2a733f042774ce74dbf018448352e,可有些人觉得看过就高人一等�虽然都是几十年的AB言论，但是…�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9af02c016f35a7486789d9e325437033,个人觉得蝴蝶姬的老公有问题，要么是三非，要么是搞非法买卖的，从她的行为非常可疑。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1f9283a631a0a4d2a5c5af788ee44172,这么恶心的吗？是我的话以后遇到台湾的队友先打死。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0a8529df8494e1f32a9afb2b04ba338d,但有些印度人，特别是锡克教的，还是挺好的。很多受教育程度很高。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_29339f8633b462bbc1ff004246c0f921,对的这群败类真是浪费我过粮食资源其实对于它们最好结果就是跟着到地狱十八层当中无间地狱受刑才是对它们最好归宿,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_cbbba31eee32589a96ea42a43c3ab1d6,那黑人也应该抵制国际海航啊，游轮这些，黑奴贩卖的时候，不都是坐船运的么。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ce1e81a7af8564cd04da6b9713e2e3da,宗教都那样。前几年不还有大师给失足少女开光。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a1572a664be12d17b2a83c55d573ad68,。其实他们也只是恰好生在日本，并没有侵华辱华这么说挺过分了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0432a400b0c7676f96e5a4c0f4139eb1,你让我觉得日本很恶心。在欧洲基本不会出现这样的事情。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9651fc87c42afbe08d2173cad1753aef,没事找事的基佬必须打，要是安分守己那无所谓。基佬说白了就是一堆屎，没几个好东西，都是些心里变态的货,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c9d6ae85678839667fdab6363dbaca01,尤其是中国崛起以后，歧视黄种人的意识更盛了，因为他们害怕了。只能靠生育一条路，人头即选票即政治力量。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b605bf439b1856224d6079b9127c4334,同样的答案可以回答为什么美国反智。庆幸中国如此重视教育，知识才是打破阶级固化的最有力的武器。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8e098f03b9cff617673728e58d1170f4,我本来特想骂你 但想想还是算了 因为估计你又会说新疆人真没素质,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_151e1e7c87b707934da8d690ad5de71b,据说人种也不一样，，是印度人种攻占了那里，被隋朝灭了，越南本地人种才有机会崛起。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_49ed84535e7aa4a6d587a0be7c70007e,[好奇][好奇][好奇]怎么都是直男？这样的女的不配拥有存在感？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_125d3b6a9235c7f91b0150a7c513ccd9,台湾人不作死的话，不会这样的。 我们只歧视自作孽的人，不管是胎毒，港灿，绿色难民还是三非移民。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bb3dabf1ecb1a552e5554e9e9e09aa01,对不起，彩礼高吓到你这个苏北人了，知难而退，这是好事嘛。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2e9115c4f9433a47710ce7e5c0a8fa58,怼的真爽，不过小心你的答案被小仙女们踩下去。。。。。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f45603ce99b06acae054b980ea1facd4,啊我是少数民族啦！ 正经中国人哈哈哈,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c1a11ffcde6d01fa107a4bdc758f8c29,是的所以很多单位不招女性你们认为歧视女性那就别抱怨了行业选择与平等无关,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_925a7c05fd778ee1ac5a2657611afe1c,是上海，上海暴雨这种条都能上微博热搜，下面高赞评论淹死上海人❤️,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1fc18c35c46a0b2f0039cda909356a59,但是如果男性和女性都受到歧视的话，那么“性别歧视”这种东西真的存在吗？[好奇],zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0139afafbc4a58143a06a9c1b3cc5e9d,男的比女的多几千万呢！这些光棍当然要找外国女人，找中国的没有了啊。这叫双标吗？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3b4aeda57e28be366302bc017b61a03b,这种地方，要么就是发达的城市，被外来打工的吐槽，要么就是不太发达的好多都出去打工可能素质不太高,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8b7ccd9dda5a2262640baa3354e3d590,所以当前突出问题也包括女汉奸的问题，这点这个�的贴已经说明了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_46e13dc75c2f0adcda6f29c86761f30d,不是我地域歧视啊，就是上海人真的这么有优越感吗？外地口音这么受排挤吗？有没有上海本地人解答一下。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b2dcc3427e4ec159ea716c7181830f11,之前有人信誓旦旦的讲要娶国外妹子，配不上国女�我说，这是你自由,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_99bdca43390ad865ea74f1da0d04bcbf,能在上海买房的二三线城市阶层不是中产小富，是大富吧，中产难道买得起上海房子？是我见识少,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ac1bfd9bd753c225b15b6704e8cf35bd,你们上海人黑白完人的时候也没见你们心疼白完人啊。搁这装什么小白兔�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ef065ca14d5ee1c2a20df3ed1702679b,我也觉得 把白人符号化成上层阶级，把黑人符号化成下层人民 根本就不是在解决黑人的贫困问题。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_014aa5abf44f7936fb38287d0e200510,完了我中毒了，第一好尬啊，一个女孩怎么能这么尬，丑尬丑尬的，但我竟然看了好多遍,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_53517ff38daab5134dab070f92b2ffd2,抖机灵就抖机灵，末尾黑河南干嘛？这就是知乎的素质?恶不恶心？！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c920e2dcdee5f822bea78f507197bb6b,可以说现在西方民间已经全面觉醒而现在就只差我过民间全面觉醒,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fea9746801c373934060af568456d808,只希望她们去别的国家，不要在中国，华夏的土地不能被墨污染,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9182741b042a8f34f85e7fdcf7fc94a9,西北狼就是靠帮大老板站岗而飞黄腾达，你失去的不止是一个优秀士兵的前程，而是荣华富贵啊,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8682cb60d15a1f9f94c06c6c1487997a,台湾骗子也不少，像什么搞电信诈骗的。这玩意你说哪个地方缺？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0e80a9f10c725b1d80f49fd1d1ec5d53,我妈山东的，我爸河南的，你能知道我有多绝望么？开着挖掘机偷井盖？？？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3214226a89bf2db82252a25c4dfdf3f9,重庆，不是一线也不是小地方，也仅是年轻人的群体接受度高。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_85ba05f45d3970db92611a5bd2c3cbee,南宋猴子，百越血统，马来汉…这些又是谁说的呢？大家都不无辜。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_670e92389e204ad9ddc28d26d22cbb88,非处不娶保平安，一本法医学一个内窥镜又花不了几个钱。�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fa6ba761d011c656b2c4b51177901158,你看不起黄种人？还一个天一个地，有那么不堪么？人家也是首发,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1081aa831a0cf11c95735605f3ea6adb,我认为30岁的男人可以一分钱都拿不出，没钱和看不起有半点联系吗？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8d34bdd7c0ba97ffc5001f7f27039313,"哈哈哈,之前也是大晚上的走路上看见两件衣服在空中飘, 走进了才发现是两黑人",zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2c868278647c655362d83624e857dc3e,看前面那么多三哥我本来以为这个是个ntr的故事【没有看过原著仅看了图片,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6d4f55b37231bbab04b8f8f71770e50b,就凭他南朝鲜也配叫韩国真是恶心，抄袭，国名也要抄袭中国的，自己都分裂成什么样了，,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e815e0089394d3180791b90525ab7304,"微博女权现实中被曝光已经结婚,有老公在网上发反婚反育忽悠其他女人不要结婚",zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_aab81d622209767ffe556e161950bf3a,我也不是地域黑，我们河南的都是这。超级坑,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_756c4ee16cc77ab55e3f8dab4273de2e,要是白人警察更嚣张，黑人反抗，白人沉默。所以给你了错觉。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_47729587f8ea20030bc5d10c04fb7d00,啥都不会的洋女也不过跟多数国女持平罢了，从比例来说这是正常情况,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_02560e39683e1d737c4c9d8ac31a730a,都配种完成了，目的达成反正是男是女都有你的基因了，养不养不影响基因传播的事实。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1dd12985dc9eb40b741cc5f0294280bb,可别侮辱我贝姐 现在一堆骂流浪地球还捧上海堡垒的……恶心死了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a39ab128b6ef926cca5dc1d85600b9de,14岁以上女性自愿就不算是强奸了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_31272197b5292e1f4917eb34b85da6ed,我没有性别歧视的意思，但是我第一反应想到的就是某些女人的想法,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ab495b65d46062df4c5d0748cf9df748,我是说东北，如果说水的话，英国1年授课比澳洲更水啊，门槛也低,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f287807f179d377774a001dc5d09fed3,北京最新GFCI排名与金融增加值（金融gdp）远远落后上海 还金融中心？？ 笑话全世界 ！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_beebcf6190ade4978b20c8f6a2a6b488,贫穷社区也负担不起好的老师和高中教育，你这不是说中国么？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_748841c673e592606fbb8a50bf1833d8,是的，日本也有少数民族。不过在数量上可以忽略不计。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_20224fd81d75fe086db00c250b82972d,舍得给女孩子花钱的不一定爱，不舍得花钱的肯定不爱,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c6849988e6b7df8d178bf8ea2a62a584,当普信男这个词的提出，必会带出普信女，男和女本来就是对立统一的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_16aaf923e995d426cf8251e5ab49fb9b,害，现在不管怎样都能搞歧视经济发达地区就说你搞小资，什么精致利己主义�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_648f5cff28c12128c2f2be9d01d9394d,在北美也是…感觉我遇到的印度人贼喜欢中国人[捂脸]也可能是他们民族性格…,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ef0bd11bfcd7d91f00d653478ecbcbfd,人在什么情况下活的连动物都不如，香港人民政府天天在打酱油。。。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_632aa9651536c09a4cb500b3db58515c,楼主的语气给我感觉像个中学小女生，文弱善良没主见的那种,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9b2f93c0d9b4c9158c797b8cf40f8016,你错了，男权还是女权，都是偏激的，没有任何一方宣扬的是平等,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ae2402a7aeb961d4dd57f3a4215e170b,对于21世纪的女性来说，“贤惠”真不是什么好词，其本身就带有一定道德绑架的意味。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6317f2ee0cd14f9e5cc08f86ab22fdf8,为什么不能像北京一样素质教育？ 呵呵呵，因为你是穷逼，因为你不是北京户口。 还能因为啥？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_baac5f367fa725d755a26507831cdf6c,除了性侵性骚扰你说的这些男的就遇不到了？自己戴有色眼镜。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_86285bd0163644fbb635e1e82356f4e8,印度人其实是勤劳的 但是宗教原因 逆来顺受,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_75a3b1557ae4b689d5b2993ce9192856,小仙女能在别人身上找原因的时候为什么要反思自己呢,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_987ab4429eee29b5a4f44f243e428448,啥也别说了，人造子宫解决一切问题，包括女性，人造子宫万岁,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_aa80c93488b4cb73bd3f7559bf276f38,中国女性所受到的压迫远远超过大多数国家和地区？？？？？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
